"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","app_id","id","GOOD"
"10817","2005","08","25","Thursday",0,"SO",18,0,"P",1.04,453.5,267.02,25.71,1.03,9,0.0872637669,25.57,1,0,66.46875,1.04,1.94,"5",6.0499999999998,0,0.333333333333333,2807,"hold.plus",NA
"10818","2005","08","25","Thursday",0,"SO",18,0,"P",1,454.5,90.11,2,1.09,8,0.0120999593,36,2,0,78.078125,1.07,2.42,"5",4.9799999999998,0,0.233333333333333,2806,"hold.plus",NA
"10819","2005","08","25","Thursday",0,"SO",18,0,"P",1,409.5,162.23,13,1,8,0.1262431825,16.51,20,0,75.640625,1.05,2.67,"3",0,1,0.233333333333333,2819,"hold.plus",NA
"10820","2005","08","25","Thursday",0,"SO",18,0,"P",1.02,436.5,338.76,23.66,1.03,9,0.2413840862,27.02,2,0.19,76.34375,1.1,2.02,"5",4.9799999999998,0,0.366666666666667,2759,"hold.plus",NA
"10821","2005","08","25","Thursday",1,"SO",18,0,"P",1.03,442.5,181.42,27.56,1.05,16,0.0523154479,31.39,7,0.24,96.328125,1.01,1.77,"5",4.66999999999979,0,0.366666666666667,2803,"hold.plus",NA
"10822","2005","08","25","Thursday",920,"SB",21,0,"P",1,1750,774,2,2,25,0.0557096807,72,6,5,48.15625,1.21,2.25,"3",0,1,0.133333333333333,2738,"hold.plus",NA
"10823","2005","08","25","Thursday",0,"SO",18,0,"P",1,505.5,181.55,4,1,36,0.2654431304,19.07,20,0,62.09375,1.06,2.28,"3",0,1,0.2,2817,"hold.plus",NA
"10824","2005","08","25","Thursday",0,"SA",18,0,"P",1.02,341.5,212.08,27.15,1.06,37,0.2784331031,27.53,21,0.14,54.1015625,1.115,2.12,"5",2.99999999999979,0,0.366666666666667,2670,"hold.plus",NA
"10825","2005","08","25","Thursday",0,"SM",18,0,"P",1.02,319.5,143.07,24,1,47,0.0756316162,25.3,7,1,80.390625,1.03,1.85,"3",0,1,0.233333333333333,2830,"hold.plus",NA
"10826","2005","08","25","Thursday",0,"SL",17,0,"P",1.01,401,294.85,22.84,1.1,18.47,0.2984006843,30.57,12.1,0,56.765625,1.06,2.06,"5",2.99999999999981,0,0.4,2655,"hold.plus",NA
"10827","2005","08","25","Thursday",0,"SB",18,0,"P",1.03,336,97.52,17.024,1.14,25.51,0,24.4,15.34,0.43,64.2403125,1.08,2.18,"5",6.59999999999978,0,0.466666666666667,2719,"hold.plus",NA
"10828","2005","08","25","Thursday",0,"SE",20,2,"R",1.15,713.5,464.75,25.05,1.18,12.14,0,46.56,9.75,1.56,42.3515625,1.04,2.04,"5",62.7699999999999,0,0.433333333333333,-2800,"hold.minus",NA
"10829","2005","08","25","Thursday",0,"SO",18,0,"P",1.02,369.5,200.62,23.29,1.05,25.63,0.3031150112,30.6,15.9,0.19,67.84375,1.13,2.02,"5",4.1999999999998,0,0.433333333333333,-2845,"hold.minus",NA
"10830","2005","08","25","Thursday",0,"SC",18,0,"P",1.08,417.5,154.54,17.19,1.19,15.54,0.0334201717,30.57,11.49,0,65.421875,1,0,"5",11.2599999999999,0,0.333333333333333,2704,"hold.plus",NA
"10831","2005","08","25","Thursday",0,"SD",46,0,"R",1,1650,1334,4,1,13.74,0.5021209419,66,7.93,2,70.34375,1,2,"3",0,1,0.1,-2770,"hold.minus",NA
"10832","2005","08","25","Thursday",0,"SO",18,0,"P",1.1,364,201.3,10,1,23.95,0.1885188036,50.59,11.9725,0,52.9765625,2,1,"5",19.6599999999999,0,0.266666666666667,-2708,"hold.minus",NA
"10833","2005","08","25","Thursday",180,"SA",21,0.79,"R",1.15,786,499.02,43,1,9.71,0.110831449,54.12,8.27,1.84,33.9609375,1.05,2.04,"3",0,1,0.366666666666667,2718,"hold.plus",NA
"10834","2005","08","25","Thursday",220,"SO",19,0.13,"P",1.07,416.5,191.53,12,2,19.53,0.1509822793,15.4,14.43,1.44,57.1875,1,2.67,"3",0,1,0.333333333333333,-2848,"hold.minus",NA
"10835","2005","08","25","Thursday",1000,"SN",26,0,"H",1,50,644.64,5,3,14.76,0.3450252255,85,7.25,2,52.2890625,1,0,"3",2319,3,0.133333333333333,-2773,"hold.minus",NA
"10836","2005","08","25","Thursday",520,"SD",30,0,"R",1,200,599.55,6,3,11.25,0.3478381112,78.12,7.4,2.11,41.9140625,1,2,"3",0,2,0.2,-2776,"hold.minus",NA
"10837","2005","08","25","Thursday",0,"SL",22,0,"P",1.88,950,495,11,3,22.83,0.1701973951,95,11.15,5.05,60.3046875,4,1,"3",485,2,0.2,-2666,"hold.minus",NA
"10838","2005","08","25","Thursday",0,"SO",41,0,"H",1.32,15900,4092,13,3,23.93,0.165008775,185,12.96,4,84.84375,1,3,"3",0,2,0.133333333333333,-2633,"hold.minus",NA
"10839","2005","08","25","Thursday",0,"SO",18,0,"P",1.09,296.5,172.08,8,1,14.06,0.3072812315,38.19,5,0.36,53.1328125,1,1.73,"3",42,1,0.266666666666667,2840,"hold.plus",NA
"10840","2005","08","25","Thursday",0,"SO",18,0,"P",1.14,466.5,151.26,15.45,1.11,13.71,0.0932078122,39.42,8.76,0.12,33.5078125,1,0,"5",19.6349999999999,0,0.366666666666667,-2870,"hold.minus",NA
"10841","2005","08","25","Thursday",0,"SB",19,0,"P",1.06,353.5,269.05,27,1,2,0.1422610679,32.26,3,2,52.7890625,1.13,2.26,"3",0,1,0.233333333333333,2703,"hold.plus",NA
"10842","2005","08","25","Thursday",0,"SO",50,0,"H",1.4,1900,0,35,1,2,0.1024231412,79.58,5,12,25.41015625,1,2,"3",0,1,0.1,2667,"hold.plus",NA
"10843","2005","08","25","Thursday",820,"SN",21,0,"P",1,1261,630.6,6,4,3,0.1809955495,65,1,4,63.796875,2,0,"2",0,1,0.1,-2731,"hold.minus",NA
"10844","2005","08","25","Thursday",0,"SH",29,0,"R",1.43,1130.5,650.76,7,5,3,0.4617065173,31,8.52,1,66.921875,1.2,3,"2",0,1,0.2,-2836,"hold.minus",NA
"10845","2005","08","25","Thursday",1,"SM",19,0,"P",1.02,323,128.64,17.11,1.05,3,0,26.63,11.36,1.01,47.578125,1.05,2.245,"5",3.73999999999979,0,0.4,-2700,"hold.minus",NA
"10846","2005","08","25","Thursday",1,"SM",19,0.0699999999999989,"P",1,50,61,3,1,3,0.3570609968,37.65,9.75,0,40.65625,1.08,2.26,"3",0,1,0.2,-2676,"hold.minus",NA
"10847","2005","08","25","Thursday",0,"SO",18,0,"P",1.21,609,195.32,12.15,1.4,4,0.0443303825,21.72,20,2,21.9140625,1.08,2.88,"5",6.25199999999981,0,0.333333333333333,2686,"hold.plus",NA
"10848","2005","08","25","Thursday",0,"SM",18,0,"P",1,50,68.86,5,1,4,0.0733451003,29.69,10.04,0.37,61.09375,1.07,2.29,"3",0,1,0.233333333333333,2687,"hold.plus",NA
"10849","2005","08","25","Thursday",0,"SH",19,0,"P",1,596,250.98,6,2,5,0.2690733718,0,0,1,52.71875,1,2,"3",0,1,0.1,2682,"hold.plus",NA
"10850","2005","08","25","Thursday",0,"SO",19,0,"P",1.02,577,193.68,7,1.1,4,0.1551120831,1,15,0,77.421875,1.07,3,"5",10.8999999999998,0,0.233333333333333,-2639,"hold.minus",NA
"10851","2005","08","25","Thursday",1,"SG",19,0,"P",1.44,582.5,483.52,30,1,5,0.8182525374,57.88,6,0,38.75,1.12,1.95,"3",0,1,0.233333333333333,2792,"hold.plus",NA
"10852","2005","08","25","Thursday",0,"SA",20,0,"P",1.04,430,175.95,24.35,1.24,6,0.0208308347,27.68,26,2,57.5703125,1.03,2.11,"5",11.8199999999998,0,0.333333333333333,-2865,"hold.minus",NA
"10853","2005","08","25","Thursday",0,"SH",19,0,"P",1.02,440.5,189.14,16,1.09,7,0.0697561295,17.92,12.1,1.1,53.203125,1.03,2.39,"5",5.0199999999998,0,0.366666666666667,-2833,"hold.minus",NA
"10854","2005","08","25","Thursday",0,"SF",18,0,"P",1.27,667,508.87,48,1,7,0.3811441176,55.77,1,0,47.3359375,1.05,1.64,"3",0,1,0.233333333333333,2752,"hold.plus",NA
"10855","2005","08","25","Thursday",1,"SC",17,0,"P",1.05,442,210.2,25.36,1.07,7,0,26.33,8,0,64.140625,1.01,1.92,"5",3.97999999999979,0,0.333333333333333,2653,"hold.plus",NA
"10856","2005","08","25","Thursday",1,"SF",19,1,"P",1.26,1000,1053,12,1,8,0.2099348675,0,20,1,50.6171875,1,4,"3",29,1,0.1,-2851,"hold.minus",NA
"10857","2005","08","25","Thursday",0,"SB",18,0,"P",1.03,447,230.54,13.1,1.27,7,0.2483841348,18.09,18,0.7,61.90625,1.06,4,"5",4.53999999999979,0,0.333333333333333,2656,"hold.plus",NA
"10858","2005","08","25","Thursday",0,"SH",27,0,"P",1.42,1680,917.93,21.1,2.51,8,0.5767732114,103.86,13,10,38.234375,1,0,"5",197.44,0,0.266666666666667,2742,"hold.plus",NA
"10859","2005","08","25","Thursday",1,"SF",18,0,"P",1.06,586,434.49,35,1,9,0.2934917668,49.27,2,0,75.203125,1.03,1.67,"3",0,1,0.233333333333333,2755,"hold.plus",NA
"10860","2005","08","25","Thursday",0,"SO",24,0,"P",1.91,950,465,10,4,8,0.0882837786,45,28,27,70.96875,1,0,"3",0,2,0.0666666666666667,-2822,"hold.minus",NA
"10861","2005","08","25","Thursday",0,"SA",18,0,"P",1.05,380,224.98,28.53,1.05,8,0.2944140853,24.71,11,0,55.5,1.07,2.21,"5",2.99999999999979,0,0.333333333333333,2691,"hold.plus",NA
"10862","2005","08","25","Thursday",0,"SE",18,0,"P",1.09,424,214.35,19.61,1.18,8,0,39.92,10,0,68.859375,1,0,"5",24.4399999999999,0,0.266666666666667,2702,"hold.plus",NA
"10863","2005","08","25","Thursday",0,"SB",18,0,"P",1,469.5,221.59,4,1.24,9,0.1999037564,0,19,0,65.609375,2,0,"5",19.9599999999999,0,0.166666666666667,-2789,"hold.minus",NA
"10864","2005","08","25","Thursday",0,"SO",19,0,"P",1.04,460,287.3,25.45,1.06,9,0.0972550369,28.32,1,1,50.9140625,1.05,2.22,"5",3.1899999999998,0,0.333333333333333,-2873,"hold.minus",NA
"10865","2005","08","25","Thursday",0,"SO",19,0,"P",1,472.5,230.24,5,1,10,0.6170528792,19,9,1,60.1953125,1,2,"3",0,1,0.1,2829,"hold.plus",NA
"10866","2005","08","25","Thursday",1,"SF",18,0,"P",1.05,495,298.18,18,1,10,0.1089607642,37.84,2,0,69.34375,1.06,1.92,"3",0,1,0.233333333333333,2734,"hold.plus",NA
"10867","2005","08","25","Thursday",0,"SO",20,0,"P",1.14,950,1,11,1.14,11,0,18.39,9,1,84.671875,1.05,2.98,"5",51.6299999999999,0,0.233333333333333,2694,"hold.plus",NA
"10868","2005","08","25","Thursday",0,"SO",19,0,"P",1.01,311,252.68,32,1,10,0.1056358654,23.56,10.03,0.93,69.78125,1.07,2.1,"3",0,1,0.3,2722,"hold.plus",NA
"10869","2005","08","25","Thursday",0,"SH",17,0,"P",1.04,494,244.47,23.91,1.05,11,0,27.03,16,0,88.171875,1.03,1.99,"5",6.90999999999979,0,0.333333333333333,2769,"hold.plus",NA
"10870","2005","08","25","Thursday",0,"SO",19,0,"P",1.11,100,103.05,12,1,12,0.0432834483,24,11,0,50.953125,1,1.97,"3",165,1,0.133333333333333,-2728,"hold.minus",NA
"10871","2005","08","25","Thursday",940,"SC",19,0,"P",1.09,493,273.99,12,1,11,0.1040071312,19,22,1,59.7109375,1.06,3,"3",0,1,0.166666666666667,-2743,"hold.minus",NA
"10872","2005","08","25","Thursday",0,"SD",18,0,"P",1.05,364.5,153.61,17.61,1.05,13,0.0910574191,29.55,16,0.4,38.3671875,1.05,2.045,"5",2.61999999999981,0,0.366666666666667,2765,"hold.plus",NA
"10873","2005","08","25","Thursday",0,"SD",20,1,"P",1.04,500,213.89,23,1,13,0.016434899,19.73,19,2,59.53125,1.02,1.77,"3",0,1,0.233333333333333,-2847,"hold.minus",NA
"10874","2005","08","25","Thursday",0,"SM",18,0,"P",1,284.5,56.3,5,1,13,0,21.44,11,0,81.203125,1.08,2.49,"3",0,1,0.2,2629,"hold.plus",NA
"10875","2005","08","25","Thursday",0,"SH",18,0,"P",1.02,451.5,223.88,20.76,1.07,13,0.0506876669,22.71,13.34,0.24,53.25,1.04,2.15,"5",4.02999999999979,0,0.4,-2856,"hold.minus",NA
"10876","2005","08","25","Thursday",0,"SO",20,0,"R",1,750,357.61,2,1,15,0.0294257048,59.14,1,1,81.5,1,1,"3",0,1,0.1,2843,"hold.plus",NA
"10877","2005","08","25","Thursday",0,"SA",18,0,"P",2,1050,245.01,3,1,16,0,67.55,9,0,89.34375,2,1,"3",0,1,0.1,2689,"hold.plus",NA
"10878","2005","08","25","Thursday",0,"SC",18,0,"P",1.04,439.5,217.49,21.83,1.15,16,0.1096531367,34.7,4,0.31,75.78125,1.05,1.95,"5",10.7499999999998,0,0.366666666666667,2720,"hold.plus",NA
"10879","2005","08","25","Thursday",0,"SO",19,0,"P",1,2650,0,5,1,16,0.0356166771,35,10,10,62.3671875,1.04,2.46,"3",0,1,0.1,-2775,"hold.minus",NA
"10880","2005","08","25","Thursday",1,"SH",19,1,"P",1.05,50,181.04,10,2,16,0.0160166755,31.12,12,1.39,64.375,1,4,"3",0,1,0.166666666666667,-2871,"hold.minus",NA
"10881","2005","08","25","Thursday",0,"SC",18,0,"P",1.08,456.4,269.8,23,2,16,0.080568491,27.4,5,2,77.296875,1,1.06,"3",0,1,0.2,2774,"hold.plus",NA
"10882","2005","08","25","Thursday",0,"SL",18,1,"P",1.02,377.5,204.56,30,1,17,0.0717321958,30.25,7,0,94.546875,1.04,1.84,"3",0,1,0.233333333333333,-2678,"hold.minus",NA
"10883","2005","08","25","Thursday",0,"SC",17,0,"P",1.04,482,176.45,17.09,1.09,19,0,32.24,3,0.34,63.170078125,1.05,2.05,"5",6.29999999999979,0,0.4,2709,"hold.plus",NA
"10884","2005","08","25","Thursday",0,"SB",18,0,"P",1.02,333,79.9,17,1,20,0.017028918,22.81,22,0,91.3125,1.09,2.01,"3",0,1,0.233333333333333,2646,"hold.plus",NA
"10885","2005","08","25","Thursday",10,"SL",19,0,"P",1.07,469,218.77,7,2,20,0.0934752459,0,14,2,57.6328125,1.04,3,"3",0,1,0.166666666666667,2860,"hold.plus",NA
"10886","2005","08","25","Thursday",1,"SC",18,0,"P",1.02,420,167.18,17,1,21,0.1319929385,17.07,13,1,58.9375,1.04,1.78,"3",0,1,0.233333333333333,2849,"hold.plus",NA
"10887","2005","08","25","Thursday",1,"SO",19,0,"P",1.04,454.5,181.68,15,1,24,0.1870611999,16.15,17,2,83,1,0,"3",0,1,0.2,2690,"hold.plus",NA
"10888","2005","08","25","Thursday",0,"SD",20,1,"P",1.15,550,0,19,1,23,0.0151018902,47.18,6,1,83.609375,1,1.23,"3",150,1,0.133333333333333,-2858,"hold.minus",NA
"10889","2005","08","25","Thursday",1,"SK",18,0,"P",1.17,467,287.11,23,1,25,0,33.34,18,0,55.6953125,1,0,"3",0,1,0.166666666666667,2780,"hold.plus",NA
"10890","2005","08","25","Thursday",0,"SA",19,0,"P",1.05,100,222.17,11,1,25,0.1826431132,0,13,3,65.890625,1,4,"3",26,1,0.1,-2673,"hold.minus",NA
"10891","2005","08","25","Thursday",800,"SE",18,0.169999999999999,"P",1,716,358.72,3,1.35,31,0,0,21,0,57.0078125,1,2,"5",30.0199999999999,0,0.2,2798,"hold.plus",NA
"10892","2005","08","25","Thursday",0,"SO",18,0,"P",1.03,469,247.53,18.74,1.03,33,0.2500125263,21.01,19,0,51.3046875,1.095,2.1,"5",4.89999999999979,0,0.333333333333333,2627,"hold.plus",NA
"10893","2005","08","25","Thursday",0,"SH",18,0,"P",1,379.5,298.21,21,1,33,0.2319082627,28.6,23,0.74,55.8828125,1.1,1.92,"3",0,1,0.266666666666667,-2790,"hold.minus",NA
"10894","2005","08","25","Thursday",700,"SO",19,1,"P",1.16,422.5,285.48,12,3,37,0,35.07,11,0,48.328125,1,4,"3",0,2,0.166666666666667,2710,"hold.plus",NA
"10895","2005","08","25","Thursday",0,"SO",18,0,"P",1.07,473.5,180.39,23.28,1.08,41,0,22.82,13,1,59.1015625,1.1,1.99,"5",17.9599999999998,0,0.333333333333333,-2707,"hold.minus",NA
"10896","2005","08","25","Thursday",0,"SL",24,0,"P",1.09,250,31,7,1,50,0.0902636414,0,7,6,84.15625,1.1,2.63,"3",0,1,0.133333333333333,-2832,"hold.minus",NA
"10897","2005","08","25","Thursday",1,"SB",18,0,"P",1.02,415,130.72,20.69,1.12,51,0.0493555759,25.95,16,0,68.296875,1.06,2.06,"5",4.95999999999979,0,0.333333333333333,2664,"hold.plus",NA
"10898","2005","08","25","Thursday",1,"SO",20,0,"P",1.17,613,258.6,12,1,56,0.1555853183,0,23,2,50.34375,1,2,"3",0,1,0.133333333333333,2674,"hold.plus",NA
"10899","2005","08","25","Thursday",660,"SO",19,0,"P",2,649.5,381.49,1,3,60,0.2188951047,0,11,1.83,60.0859375,3,0,"3",0,2,0.133333333333333,-2696,"hold.minus",NA
"10900","2005","08","25","Thursday",1,"SA",18,0,"P",1.11,620,340.8,60,1,64,0.3991754064,35.05,16,0,55.0234375,1.055,1.89,"3",0,1,0.233333333333333,-2683,"hold.minus",NA
"10901","2005","08","25","Thursday",0,"SB",18,0,"P",1.04,419.5,138.4,22.68,1.12,67,0,22.12,17,0,74.6875,1.07,1.99,"5",7.38999999999979,0,0.333333333333333,-2713,"hold.minus",NA
"10902","2005","08","26","Friday",0,"SM",21,1,"R",1.22,1049,380.32,20.81,1.37,19.23,0.2165287379,42.35,12.09,1.71,43.6640625,1,0,"5",34.8114285714286,0,0.366666666666667,3081,"hold.plus",NA
"10903","2005","08","26","Friday",0,"SA",18,0,"P",1.55,732.5,293.94,18.66,1.49,20,0.0180610092,65.38,10.27,0.74,24.80078125,1,1,"5",40.8,0,0.366666666666667,3166,"hold.plus",NA
"10904","2005","08","26","Friday",0,"SM",19,0,"P",1,394,93.61,3,1,21.18,0.0584120646,0,10.91,0.97,56.2734375,1,1,"3",0,1,0.2,3135,"hold.plus",NA
"10905","2005","08","26","Friday",0,"SB",19,0,"P",1.15,250,161.6,6,3,2,0.0320640891,35,9.82,1.27,69.421875,1.05,2.37,"3",0,1,0.233333333333333,3173,"hold.plus",NA
"10906","2005","08","26","Friday",2,"SL",16,0.3,"P",1.11,488,351.47,25.54,1.29,1,0.3003432127,53.65,9,1,43.9140625,1.05,1.68,"5",11.3499999999998,0,0.4,3000,"hold.plus",NA
"10907","2005","08","26","Friday",200,"SA",20,0,"H",1.13,607,305.83,10,1,4,0.1255686772,40,10.57,1.6,55.171875,1.08,2.52,"3",0,1,0.266666666666667,2961,"hold.plus",NA
"10908","2005","08","26","Friday",1,"SL",19,0,"P",1.1,353,228.17,21.22,1.12,3,0.1782321124,41.32,9.13,0,38.9140625,1.06,1.84,"5",4.91999999999978,0,0.4,3087,"hold.plus",NA
"10909","2005","08","26","Friday",0,"SO",18,0,"P",1.06,340.5,343.17,49,1,3,0.0940842247,24.03,3,0.72,66.859375,1.1,1.9,"3",0,1,0.266666666666667,3051,"hold.plus",NA
"10910","2005","08","26","Friday",0,"SG",18,0,"P",2,913.875,235.96,4,1.65,6,0.260251007,41,25,0,65.734375,1,2,"5",66.52,0,0.166666666666667,3174,"hold.plus",NA
"10911","2005","08","26","Friday",0,"SO",19,0,"P",2,250,31,1,3,12,0.0174079556,0,2,1,60.4375,1,1.55,"3",0,2,0.0666666666666667,2960,"hold.plus",NA
"10912","2005","08","26","Friday",0,"SC",21,0,"P",1.06,530.5,251.38,26.84,1.21,13,0.2576589221,31.61,13.82,0,49.28125,1.03,1.89,"5",6.9399999999998,0,0.366666666666667,2998,"hold.plus",NA
"10913","2005","08","26","Friday",1,"SA",20,0,"P",1,100,160.69,3,1,13,0.0216752961,0,26,3,88.6875,1,1.49,"3",101,1,0.1,3110,"hold.plus",NA
"10914","2005","08","26","Friday",0,"SD",20,1,"P",1.12,570,266.54,37,1,18,0,76.09,20,2,74.484375,2,0,"2",28.77,0,0.2,3138,"hold.plus",NA
"10915","2005","08","26","Friday",920,"SO",20,0,"P",2,800,0,3,2,19,0.0605515391,60.2766666666667,4,1,41.90625,2,1,"3",0,1,0.0666666666666667,3063,"hold.plus",NA
"10916","2005","08","26","Friday",0,"SL",23,1,"P",1.32,3600,496,17,1,32,0.1664307578,0,2,3,60.8828125,1,1.46,"3",3242,1,0.1,3044,"hold.plus",NA
"10917","2005","08","26","Friday",1,"SE",18,0,"P",1.08,372,217.23,32,1,35,0.2127350667,24.58,3,0.61,52.1953125,1.1,1.79,"3",0,1,0.266666666666667,3012,"hold.plus",NA
"10918","2005","08","26","Friday",0,"SC",19,0,"P",1.03,330.5,179.92,30,1,48,0.0756612108,26.71,18,0,74.484375,1.07,1.96,"3",-2.64037680608453e-13,0,0.266666666666667,2938,"hold.plus",NA
"10919","2005","08","26","Friday",0,"SO",19,0,"P",1.26,679,326.67,19.64,1.54,53,0,65.12,0,1,40.421875,1.02,1.9,"5",24.9499999999999,0,0.333333333333333,2982,"hold.plus",NA
"10920","2005","08","26","Friday",0,"SD",18,0,"P",1.07,350,181.45,20.42,1.1,54,0.1075573652,61.09,7,0.23,46.5703125,1.03,1.93,"5",5.93999999999979,0,0.366666666666667,3010,"hold.plus",NA
"10921","2005","08","26","Friday",0,"SO",20,0,"P",1.28,1750,0,9,1,68,0.1704183524,28.05,10,1,58.8046875,1,4,"3",13,1,0.1,3020,"hold.plus",NA
"10922","2005","08","26","Friday",0,"SF",23,0,"R",1.28,1081,535.96,28.72,1.77,10.57,0,92.43,8.85,1.74,47.011474609375,1.05,1.68,"5",12.2999999999999,0,0.466666666666667,-2936,"hold.minus",NA
"10923","2005","08","26","Friday",0,"SC",19,1,"P",1.1,450.5,212.88,23.67,1.22,15.17,0.2521001501,37.2,10.32,1.12,32.453125,1.01,1.8,"5",5.69999999999981,0,0.433333333333333,-2967,"hold.minus",NA
"10924","2005","08","26","Friday",1,"SB",18,0,"P",1.07,351,139.67,21.9,1.29,16.22,0,25.48,2,2,66.046875,1.03,2.01,"5",8.14999999999978,0,0.366666666666667,3017,"hold.plus",NA
"10925","2005","08","26","Friday",0,"SB",25,1,"R",1.14,755.5,545.08,14.71,1.74,15.14,0.3715926092,45.5,8.54,1.79,72.65625,1.08,3,"5",33.1799999999999,0,0.433333333333333,-3055,"hold.minus",NA
"10926","2005","08","26","Friday",560,"SO",23,0.6,"P",1.35,1020,337.56,24.49,1.39,19.36,0,46.37,12.04,2.26,50.95126953125,1.05,1.95,"4",25.9399999999999,0,0.5,-3085,"hold.minus",NA
"10927","2005","08","26","Friday",1,"SO",20,0.36,"R",1.17,556,294.68,26.15,1.17,13.92,0,55.22,9.73,0.99,47.08953125,1.03,1.91,"5",10.4699999999998,0,0.533333333333333,3130,"hold.plus",NA
"10928","2005","08","26","Friday",0,"SL",19,0,"P",1.12,414,198.39,18.36,1.25,18.69,0,47.17,11.64,1.02,45.46875,1,0,"5",38.31,0,0.366666666666667,3068,"hold.plus",NA
"10929","2005","08","26","Friday",0,"SO",26,1,"R",1.99,777.5,432.176666666667,8,1.54,16.27,0,74,9.69,1.61,35.4453125,3,1,"5",53.45,0,0.333333333333333,-3132,"hold.minus",NA
"10930","2005","08","26","Friday",1,"SD",19,0,"P",1.46,840.5,340.8,14,1.45,19.63,0.1810358423,75,11.81,1.29,38.625,1,0,"5",28.59,0,0.3,-2946,"hold.minus",NA
"10931","2005","08","26","Friday",0,"SN",34,1,"R",1,50,896.96,2,1,13.23,0.4607923441,0,8.49,1.81,53.0234375,2,0,"3",0,1,0.166666666666667,-3159,"hold.minus",NA
"10932","2005","08","26","Friday",0,"SL",28,0.52,"R",1,850.5,553.76,1,2,17.13,0,34.908,10.86,0,77.265625,1,1,"3",0,1,0.233333333333333,2903,"hold.plus",NA
"10933","2005","08","26","Friday",1,"SA",19,0,"P",3,842.5,213.96,4,2,15.4233333333333,0.4359471519,39,12.73,1,28.546875,1,1,"5",53.92,0,0.2,-3059,"hold.minus",NA
"10934","2005","08","26","Friday",0,"SH",20,0,"P",1.05,434,174.68,10,2,24.81,0.0746638246,27.31,12.92,1.62,52.890625,1.05,2.75,"3",0,1,0.333333333333333,-3161,"hold.minus",NA
"10935","2005","08","26","Friday",1660,"SN",50,1,"R",1,50,1049.75,3,5,12.16,0.3465961032,106.89,1,12,29.24609375,1.33,3,"3",0,1,0.166666666666667,-3043,"hold.minus",NA
"10936","2005","08","26","Friday",0,"SO",18,0,"P",1.04,378,201.72,23.61,1.09,20.81,0.135972545,24.76,6,1,63.9921875,1.02,1.91,"5",5.58999999999976,0,0.366666666666667,2909,"hold.plus",NA
"10937","2005","08","26","Friday",1,"SM",45,0,"H",1,3750,0,2,1.96,14.625,0,0,1,22,61.9921875,1,0,"5",416.64,0,0.133333333333333,-3015,"hold.minus",NA
"10938","2005","08","26","Friday",1,"SF",18,0,"P",1.32,945,464.77,29.06,1.4,1,0.1644364954,60.48,23,0,68.015625,1.05,1.64,"5",139.61,0,0.333333333333333,3165,"hold.plus",NA
"10939","2005","08","26","Friday",0,"SD",18,0,"P",1.35,752,463.52,25.91,1.55,2,0.4060580079,84.31,0,0,43.296875,1.21,1.51,"5",21.7399999999999,0,0.333333333333333,2983,"hold.plus",NA
"10940","2005","08","26","Friday",0,"SM",23,0,"P",1.16,2950,30,16,1,3,0.1676829704,26.69,13.02,4.2,75.09375,1.04,2.13,"3",0,1,0.233333333333333,3154,"hold.plus",NA
"10941","2005","08","26","Friday",1,"SB",18,0,"P",1.07,352.5,178.31,17,1,2,0,27.98,0,0,79.1875,1,0.66,"3",7,1,0.2,-2897,"hold.minus",NA
"10942","2005","08","26","Friday",0,"SD",18,0,"P",1.07,339,206.66,22.8,1.16,3,0.3992300304,45.12,4,0,45.625,1.11,1.82,"5",3.58999999999981,0,0.333333333333333,2927,"hold.plus",NA
"10943","2005","08","26","Friday",0,"SA",22,0,"P",1.11,50,246.73,35,1,4,0,24.99,2,4,80.015625,1.08,2.26,"3",0,1,0.2,-2984,"hold.minus",NA
"10944","2005","08","26","Friday",0,"SH",18,0,"P",1.06,385,256.68,32.6,1.11,3,0.036094289,28.39,25,1,67,1.03,1.82,"5",8.07999999999977,0,0.333333333333333,3034,"hold.plus",NA
"10945","2005","08","26","Friday",0,"SK",18,0,"P",1.8,1039.5,593.52,19.59,2.22,6,0.8466996253,94.37,11,0,42.8671875,1,0,"5",118.09,0,0.266666666666667,2975,"hold.plus",NA
"10946","2005","08","26","Friday",1100,"SO",19,0,"P",1.46,5100,0,7,2,5,0,0,16,0,74.34375,1,3,"3",0,1,0.0666666666666667,-2884,"hold.minus",NA
"10947","2005","08","26","Friday",1,"SB",18,0,"P",1.06,303,149.87,26.99,1.19,6,0.0735366943,27.19,2,0,58.2109375,1.06,1.98,"5",4.17999999999976,0,0.333333333333333,-3112,"hold.minus",NA
"10948","2005","08","26","Friday",0,"SA",18,0,"P",1,313.5,103.65,5,1,7,0.0916018519,23.62,5,0,74.6875,1.05,2.43,"3",0,1,0.2,3036,"hold.plus",NA
"10949","2005","08","26","Friday",0,"SO",18,1,"P",1.04,455.75,157.68,21.62,1.09,8,0,23.97,22,0,93.84375,1.02,1.8,"5",15.8899999999998,0,0.333333333333333,3049,"hold.plus",NA
"10950","2005","08","26","Friday",0,"SO",18,0,"P",1,344.5,95.47,4,1,9,0.0920733018,22.16,8,0,57.3671875,1.03,2.11,"3",0,1,0.2,2939,"hold.plus",NA
