"GOOD","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"1",260,"SM",27,3,"P",1.31,3318,28,2,115,29,7,28,1532.13,0.4349422203,52.609375,1,1,1306,"3",1
"0",400,"SO",24,1.09,"R",1.31333333333333,776.5,17,1,74.01,12.43,2.01,65,458.66,0.3142893109,76.296875,1,1,0,"3",2
"0",600,"SO",18,0.63,"P",1.14,487,36,1,48.51,13,0.149999999999999,29,323.233333333333,0,55.53125,1.11,1,0,"3",2.09138888888889
"0",1,"SO",18,0,"P",1.04,202.5,11.7746666666667,1.03,43.15,6.735,0.406666666666667,4,163.2575,0.1008402302,64.359375,1.07,0,1.88999999999927,"5",3
"0",1300,"SM",24,3.2,"P",1.3,350,22,1.65,80.76,5,3.88,2,93,0,64.125,1.14,0,376.41,"5",3
"0",420,"SA",21,3,"R",1.16,1082,21.45,1.24,50.4725,7.65666666666667,1.5,14.34,537.13,0,56.195078125,1,0,539.56,"5",0
"1",0,"SC",18,0,"P",1.17,618,9,2,10.85,25,2,28,102.17,0,82.0625,1,2,0,"3",1.89
"1",1,"SO",19,0.77,"P",1.02,202.5,22,1,24.73,16,0.9,7,80.4,0.0370680349,44.875,1.05,1,0,"3",2.44
"1",1,"SO",16,0,"P",1.05,320.5,14.67,1.06,37.34,21,0.289999999999999,4,147.9575,0,61.78125,1.0475,0,4.40999999999925,"5",2.34
"1",900,"SO",24,1.13,"R",1,5350,2,1,0,8.1725,2.95,11.96,621,0.1288216719,35.671875,2,1,0,"3",1
"0",2,"SC",20,2,"R",1.05,638,22.16,1.18,53.59,10.51,0.86,19.26,305.78,0,61.80818359375,1.09,0,42.6199999999995,"4",2.16
"1",1,"SH",18,0,"P",1.1,517.875,29.96,1.16,36.68,22,0,56,323.39,0,67.1875,1.02,0,-6.83257894706912e-13,"5",2.18
"1",100,"SO",18,0.65,"P",1.1,207.333333333333,14.975,1.02,23.71,12,0.38,7,90.64,0,57.8046875,1.01,0,7.15999999999924,"5",2.14
"1",0,"SO",19,0.7,"P",1.22,702.066666666667,49,1,32.98,5,0.923333333333333,7,295.08,0,88.734375,1.13,1,0,"3",1.79
"1",600,"SO",18,0.72,"P",1.03,353.5,14.0954545454545,1.05,22.6025,19,1,5,104.995,0.0390879005,55.75,1.09,0,7.60999999999928,"5",2.4
"0",1,"SO",30,2,"R",1.13,1074.5,12,4,85.29,4.22,2,5.4,744.075,0.1178511309,48.875,1,1,997,"3",2
"1",0,"SO",18,0.47,"P",1.09,582,13.73,1.24,7.63,7,2,31,131.81,0.0743014112,56.6015625,1,0,0.229999999999897,"5",0
"1",0,"SO",18,0.59,"P",1.04,172.125,15.8033333333333,1.05,28.15,17,0,14,63.96,0.0918774619,66.1875,1.01,0,-7.78470621298766e-13,"5",2.2
"1",0,"SO",25,1.28,"R",1.22,914.333333333333,8,1,21.2,9.56,1.77,17.85,330.53,0,68.765625,1,1,0,"3",0
"1",0,"SB",24,1.49,"R",1,779.375,1,1,1,7.32,1.1,13.94,435.1,0.1472407202,66.125,2,1,0,"3",1
"1",1,"SM",27,2,"R",1.09,900.5,27.54,1.17,18.03,3.73,1.72,8.12,834.345,0,49.999453125,1.04,0,201.08,"4",2.16
"0",0,"SA",20,2,"P",1.2,1369,7,1.41,47.62,26,3,58,469.6275,0,77.28125,1,0,504.04,"5",1
"0",1,"SB",18,0,"P",1.17,318.809523809524,14.99,1.26666666666667,69.78,21,0.309999999999999,24,216.94,0.1365148863,65.703125,1,0,17.46,"5",0
"1",0,"SH",11,0.62,"P",1.04,382.125,32.51,1.06,25.2133333333333,5,1.17,34,230.346666666667,0,68.265625,1.05,0,3.40999999999927,"5",2.34
"1",120,"SO",18,0.44,"P",1.08,183.767857142857,15.15,1.06,25.67,12,0,20,96.84,0.0603895054,71.09375,1,0,-2.14299689105246e-13,"5",1
"1",400,"SO",18,0.68,"P",1.07,286.5,19.04,1.11,30.9,0,0,7,204.75,0,39.1640625,1.075,0,16.2999999999994,"5",2.23
"1",320,"SO",23,1.59,"P",1.3,1206.5,28,2,56.9,21,6,4,637.91,0.1920020841,47.3984375,2,1,0,"3",1
"1",0,"SH",19,1,"P",1.17,400,6,1,49,2,1,19.01,243.49,0.028808521,84.265625,1,1,381,"3",1.88
"1",960,"SM",42,2.93,"H",1.91333333333333,2650,10,1,0,15.11,25,24.21,0,0.0289098159,31.61328125,2,0,657.7,"5",1
"0",0,"SE",27,1,"R",1.05,1014.5,20.73,1.31,51.72,3.7,1.84,5.95,934.14,0,44.962041015625,1.06,0,28.7299999999995,"4",2.29
"1",1,"SK",19,1,"P",1.35,750,7,3,19.21,7,2,20,0,0,75.953125,1,3,0,"3",2
"1",520,"SM",31,1,"H",1.34,9200,7,3,0,17.66,6,25.07,7780,0,62.3046875,1,2,338,"3",3
"1",2,"SM",25,0,"P",1.09,1780.5,25.795,1.41,19.73,15.3033333333333,6.39,16.67,738.54,0,36.6953125,1.08,0,59.2699999999997,"5",2.24
"1",660,"SO",24,1.02,"H",1.13,2693,26.97,1.24,13.56,8.11,1,15.12,956.46,0,64.59375,1.05,0,80.2299999999997,"5",2.35
"0",1,"SO",18,1,"P",1,921,1,1,70.8125,3,1.4,13,406.12,0.1611799831,93.25,2,1,428,"3",1
"0",0,"SO",20,0,"P",1.02,286.333333333333,6,1,29.14,11.3,1,22.855,156.02,0.0263713751,75.75,1.06,0,11.5599999999993,"5",2.9
"1",460,"SD",19,0.84,"P",1.22,694,20,1,19.1,19,1,88,236.03,0.0303863949,72.96875,1,1,0,"3",2
"1",360,"SO",20,1.42166666666667,"P",1.03,580,21,1,5.29,21,3,6,163.35,0,59.1875,1.02,1,0,"3",2.24333333333333
"1",1,"SE",18,0.68,"P",1,531,4,1.1825,0,10,0.49,4,261.98,0.0728394091,50.859375,2,0,30.8914285714285,"5",0
"0",0,"SO",19,1.51,"R",1.22,1151.5,21.7125,1.74,140.37,6.5,2.82,11.75,543.91,0.0080344529,2.083984375,1.19,0,327.5,"5",3
"1",380,"SM",20,0,"P",1.23,1663,7,2,26.6825,6,3,105,578.62,0.1591248373,57.265625,1,2,0,"3",0
"1",0,"SO",18,0,"P",1.11,330.416666666667,15,1,18.76,16,1,54,131.23,0,57.5,1,1,0,"3",0
"1",500,"SO",19,3,"P",1.46,350,8,2,18.935,27,2,45,0,0,39.9453125,1,1,0,"3",2
"1",1000,"SE",23,3.02,"P",1.43,200,18,1,1,7,5,45,1,0,62.1015625,2,0,533.17,"5",1
"1",1,"SH",18,0.46875,"P",1.09,702.125,14.3583333333333,1.06,14.31,24,0,14,200.537857142857,0.1549411588,58.8828125,1.1,0,-7.62554464017739e-13,"5",2.37
"1",300,"SC",20,1.41,"P",1,500,5,1,1,9,1,45,30,0.0519180384,57.65625,1.06,1,0,"3",3
"1",160,"SO",26,1.69,"P",1.04,975.5,32.29,1.27,13.32,2,3.06,8.1775,676.74,0.0099209829,56.84375,1.04,0,57.5499999999997,"5",2.45
"1",1,"SB",20,1.61,"R",3,8100,3,4,45.32,10.1,2.78,14.9,402,0.208664936,56.890625,3,3,0,"3",1
"1",0,"SH",18,0.53,"P",1.06,338,18,1,20.71,10.22,0.339999999999999,15.2,104.795,0.5422334261,73.140625,1.04,1,0,"3",2.21
"0",0,"SA",24,0,"R",1.2,750,11,2,60.76,8.26,2.01,15.28,777,0.1182365154,80.25,1,2,0,"3",1.29333333333333
"0",0,"SA",24,1.7,"R",1,500,1,1,69,9.22,0,15.96,123,0.3118099645,18.828125,1,1,1314,"3",0
"1",1,"SO",17,1,"P",1.15,532.625,37.46,1.03,34.705,24,0.0499999999999984,29,239.15,0,80.6875,1.07,0,0.609999999999241,"5",1.9
"1",0,"SE",18,0.56,"P",1.05,261.833333333333,21.2566666666667,1.04,28.23,19,0.41,9,206.56,0,53.15625,1.03,0,7.53999999999924,"5",2.55
"1",0,"SO",18,0.632857142857143,"P",1.16,1389,28,1,43.43,3,5.545,1,842.385,0,62.93576171875,1.05,0,74.7799999999996,"1",2.16
"1",0,"SN",24,1,"R",1.29,200,8,2,22.64,8.24,0,14.55,278,0,38.28125,1,2,13,"3",0
"1",500,"SC",18,0.94,"P",1.09,400.5,28.375,1.05,52.38,11.43,0.479999999999999,15.0135714285714,370.396666666667,0,58.6685546875,1.02,0,8.88999999999927,"4",2.1
"0",0,"SH",21,1,"P",1,1800,1,1,53.32,2,0,37,0,0,60.7204020182297,2,1,1195,"3",0
"0",0,"SC",22,2,"P",1.13,600,7,3,0,6,2,13,402.72,0.1455382495,69.546875,1,2,211,"3",3
"0",500,"SB",24,1,"R",1.1,753,20.62,1.28,65.19,1,1.29,10,718.23,0.1562222457,71.75,1.1,0,12.8199999999996,"5",2.25
"0",0,"SO",22,3,"P",1.12,749.5,26.75,1.47,48.28,12.29,3.44,21.63,403.63,0.3137079347,59.3046875,1,0,322.15,"5",2
"1",400,"SB",24,1.37,"R",2,604,2,1,231,4.78,1.08,9.41,490.61,0.1017733265,28.4375,2,1,0,"3",1
"1",2,"SO",18,0.511666666666667,"P",1.46,972.5,34,1,87.94,17,0.259999999999999,96,427.26,0,80.078125,1.22,1,0,"3",1.4
"1",0,"SD",18,0.509444444444444,"P",1.05,658.125,67,1,19.14,21,1,39,303.35,0.121406904,67.90625,1.05,1,0,"3",4
"1",400,"SH",19,0.96,"P",1.02,538.35,13.56,1.14,11.104,12,2,9,108.23,0.038381899,31.421875,1.04,0,9.28999999999932,"5",2.35
"1",220,"SO",24,2.29,"R",1.15,879,11,2,0,8.97,2.21,10.7,348.77,0,27.37109375,1,2,0,"3",4
"0",200,"SO",25,2.46,"P",1.17,1492.5,43,1,1,23,4.7675,3,523.128181818182,0.0245568861,68.796875,1,1,1720,"3",1.24888888888889
"1",0,"SA",19,1,"P",1.02,323.666666666667,16.6316666666667,1.06,26.04,13,2,27,89.58,0.0121944683,67.25,1.04,0,2.08999999999928,"5",2.41
"1",1000,"SO",21,1.36,"R",1.12,454.5,44,1,42.27,6,0,13,435.59,0.0055898677,62.6640625,1.05,1,0,"3",2.16888888888889
"1",0,"SO",23,4,"P",1.27,3550,28,4,19.5775,17,4,7,712,0.0199045739,71.671875,1,3,1648,"3",3
"1",800,"SN",20,1,"R",1.11,685.833333333333,21.93,1.13,17.35,7.58,1.11,7.93,461.02,0.1035018712,46.3125,1.08,0,7.97999999999936,"5",2.5
"0",520,"SO",21,4,"P",1.415,942.5,10,2,1,22,0,71,344.82,0,36.4609375,1,2,350,"3",1.84
"0",1,"SB",20,1,"P",1.12,483.5,42,1,50.15,20,2,11,331.39,0,70.75,1,1,154,"3",0.65
"0",0,"SN",19,1,"P",1.07,318.25,15.5266666666667,1.14,48.7225,8,1.05,8,265.62,0.1143273204,31.81640625,1,0,47.9928571428571,"5",0
"0",700,"SB",28,1.02,"R",1,1450,2,3,0,3.62,0,8.02,1550,0.0739115439,55.3046875,1,2,0,"3",2
"0",2,"SE",19,1.205,"R",2.03,640.5,12.49,1.52,164.35,7.95,0.75,13.464,373.4,0,39.68857421875,3,0,172.535,"5",1
"0",460,"SO",26,0.94,"R",1.21,571.5,24.62,1.29,66.92,6.5,1.32,11.17,549.62,0.4336298322,67.65625,1.09,0,29.6199999999994,"5",2.4725
"1",1220,"SM",26,3.04,"P",1.49,1450,13,1.62,0,26,7,51,217,0,58.125,2,0,931.13,"5",0
"1",0,"SC",21,3,"P",3,4350,5,2,25,23,4,46,775,0.0221445271,45.25,3,2,0,"3",2
"1",200,"SO",18,0.57,"P",1.06,225,15.62,1.04,28.46,8,0,37,103.16,0,46.859375,1.05,0,8.32999999999927,"5",2.35
"1",1,"SO",18,0.25,"P",1.08,235.184523809524,15.27,1.14,31.72,14,0,33,126.96,0,51.90625,1,0,1.51599999999986,"5",0
"1",200,"SO",19,1.2125,"R",1.26,544,25.6033333333333,1.18,23.9,21,1,23,341.44,0.2412435343,27.453125,1,0,99.44,"5",1
"1",120,"SB",18,0.79,"P",1.055,3768.83333333333,39.4,1.3,31.08,28,27,23,1489.61,0,53.3203125,1.12,0,122.66,"5",2.2
"1",1,"SA",18,1,"P",1.4,495.5,9,2,24.19,4,0,21,401.3,0.0150720776,95.390625,1,2,17,"3",0
"1",400,"SO",18,0.89,"P",1.06,198.309523809524,13.07,1.11,23.29,12,0.241612903225806,9,92.23,0,69.546875,1,0,13.1899999999999,"5",0
"1",0,"SN",17,0,"P",1.23,596.416666666667,26.72,1.28,31.84,16,0,40,249.66,0.4060730087,62.359375,1,0,25.5799999999999,"5",0
"0",1,"SO",22,5,"P",1,2600,4,1,0,9,5,4,1240,0,59.75,1,1,527,"3",1.69
"1",400,"SC",21,2.64,"P",1.38,1224.375,22,1,0,5,4,105,500.064,0.3088343274,75.3125,1,1,1034,"3",2
"1",0,"SO",18,0.66,"P",1.09,2623.83333333333,37.485,1.28,25.95,21,22,43,1179.55,0,39.953125,1.12,0,24.4399999999998,"5",2.66
"1",0,"SC",22,2,"P",1,1600,1,1,0,15,6,31,1334,0.0188754422,66.265625,1.12,1,0,"3",2.25
"1",100,"SD",18,0.5,"P",1.15,627.25,34,1,23.15,21,0,24,313.39,0.1295944797,56.9140625,1.11,1,0,"3",1.39
"1",500,"SB",20,1,"P",1.27,1689.5,7,2,0,29,0,22,547.46,0.1931034112,31.265625,1,2,1176,"3",3
"1",200,"SO",22,2,"R",1.09,728.75,15,1,0,14,2.45,9,202.95,0,81.265625,1.02666666666667,1,0,"3",2.49
"1",1900,"SM",38,0,"H",3,15000,2,3,70,10.46,0,18.21,4216,0.1152915633,51.5625,2,3,793,"3",0
"1",0,"SM",20,1,"R",1.13,1426.5,32.05,1.35,43.69,8.295,3.35,14.87,639.79,0,2.90625,1.05,0,450.99,"5",2.13
"0",1,"SH",18,0.53,"P",1.07,336.625,27.2,1.03,44.91,6,0,43,267.91,0,81.671875,1.05,0,6.60999999999935,"5",2.05
"0",200,"SO",20,0.91,"P",1.19,1650,7,2,57,19,3,25,498,0.2122442345,40.7109375,1,2,213,"2",2
"1",0,"SF",19,0.67,"P",1.11,477,28,1,22.87,15,1.36,54,281.88,0,57.71875,1.11478260869565,1,0,"3",2.13
"0",0,"SA",19,1,"R",1.16,454,8,2,0,8.74,2,5,342.6,0.025469559,52.3359375,1,2,0,"3",1
"0",600,"SK",20,0.94,"P",1,792.416666666667,2,1,75.41,13.04,2.1025,23.67,303.216666666667,0.0835042535,86.59375,1.16,1,0,"3",2.46
"1",440,"SF",19,1.17,"P",1,500,6,1,0,22,0,16,193.475,0.0313223099,44.8046875,1,1,439,"3",2
"1",400,"SN",21,2,"P",1.05,1252.5,10,2,0,11,3,12,286.98,0.0453382629,70.328125,1.04,1,0,"3",4
"1",500,"SO",21,4,"P",1.17,350,16,2,1,18,2.56,8,29,0,75.1875,1.02,1,0,"3",2.41
"1",160,"SA",22,0,"P",1.3,3547.5,11,2,25,28,28,8,1699.34,0,66.0625,1,1,329,"3",0
"1",160,"SO",19,1.3,"R",2,512,2,1.16,44,6.19,0.65,11.97,224.33,0,30.0078125,2,0,49.15,"5",1
"0",1,"SO",21,1,"P",1.19,500,20,2,32.8,7,2.282,43,291.655,0,61.0703125,1,2,0,"3",0.77
"0",200,"SB",20,2,"R",1.05,441.5,18.89,1.13,44.59,7.59,0.78,8.15,330.79,0,43.33302734375,1.08,0,17.1199999999994,"4",2.29
"1",2,"SC",20,2,"P",1,1393,1,2,0,20,2,34,510.11,0.1145375099,93.546875,1,2,638,"3",2
"1",860,"SO",35,1.19,"P",1,9850,4,2.06,0,20,19,30,2789,0.0968709677,68.1875,1.27,0,136.1075,"5",2.19
"0",1,"SD",20,1,"P",1.19,50,14,1,92.5,8,1,40,315.03,0.0962545348,79.703125,1,1,21,"3",0.9725
"1",100,"SO",18,0.65,"P",1.13,387,12.75,1.06,13.34,27,0.231612903225806,11,82.775,0,44.296875,1.05,0,11.0699999999993,"5",2.49
"1",500,"SO",18,2,"P",1.06,388.5,48,1,24.47,0,0,8,303.95,0,83.734375,1.09,1,0,"3",2.12888888888889
"1",0,"SO",16,0.34,"P",1.02,278,14.14,1.03,35.22,11,0.32,4,171.865333333333,0.038482135,24.65625,1.1175,0,-6.76436684443615e-13,"5",2.23
"1",1,"SF",19,0,"P",1.17,650,7,1.45,10.61,27,1,21,206.88,0.3586053858,60.609375,1,0,16.4199999999999,"5",0
"1",0,"SO",18,0.43,"P",1.04,202.625,9.295,1.07,24.19,15.25,0.416666666666667,12.88,54.31,0.0810824288,36.078125,1.01,0,3.07999999999926,"5",2.92
"0",0,"SC",19,1,"P",1.05,400,8,1,26.66,12,0,22,156.3775,0.1739758058,65.28125,1.04,1,0,"3",2.47
"1",1,"SO",21,1.15,"P",1.04,464.5,13.26,1.13,26.05,5,0,9,265.13,0.1191871485,36.4921875,1.14,0,3.07999999999933,"5",4
"1",1,"SO",18,0.63,"P",1.08,204,16.0404545454545,1.05,27.42,9.55,0.179999999999999,3,92.96,0,84.828125,1.01,0,4.40999999999924,"5",1.98
"1",1,"SM",23,4,"R",1.06,890.5,35,1,21.4,11.0383333333333,1.66,12.493,413.085,0.1255261246,56.1796875,1.01,1,0,"3",2.21
"1",0,"SD",30,1,"R",1.2,2050,7,1,0,5.89,2.5,9.49,1768,0.0562542451,58.8984375,1,1,0,"3",0
"0",0,"SO",19,1,"P",1,213.5,4,1,71.6766666666667,7.09666666666667,0.74,10,132.64,0.2518232642,48.8515625,2,1,0,"3",0
"1",0,"SC",18,0.3825,"P",1.145,519.333333333333,31.721,1.21,46.17,23,0,5,328.615,0,78.703125,1.01,0,9.44999999999988,"5",1.94
"1",760,"SO",22,1.72,"P",1.21,400,6,1,1,2,1,4,303.22,0,19.75390625,1,1,264,"3",2
"1",500,"SD",19,2,"P",1.32375,568,36,2,25.23,13,0,17,264,0,83.890625,1,2,0,"3",0.82
"1",360,"SK",20,1.44,"P",1.1,659.5,12,1,10.23,14.11,1.79916666666667,17.86,168.73,0.110220063,30.0078125,1.03,1,0,"3",2.93
"1",500,"SA",19,1,"P",1.01,494,10,1,1,11.4,1.01,14.98,98.57,0.0570610655,52.8515625,1.08,1,0,"3",4
"1",600,"SO",20,4,"P",1.06,605,15.29,1.2,9.53,13.85,2.11,16.62,156.535,0.0111498779,46.8359375,1.06,0,54.1299999999995,"5",2.64
"0",260,"SO",19,2,"P",2,150,4,1.27,0,19,0,23,173.563333333333,0.0030278342,55.015625,2,0,133.98,"5",1
"0",0,"SB",25,1,"R",1.16,534.5,20.1233333333333,1.36,71.2466666666667,3.605,1.55,5.96,504.62,0.1669909237,30.49609375,1,0,85.57,"5",0
"0",0,"SC",25,1,"R",1.08,823.5,24.93,1.18,38.72,3.47,1.24,9.47,613.93,0,51.4453125,1.1,0,44.5899999999995,"5",2.33
"1",1000,"SB",20,1.48,"R",1,1238,4,1.42,0,11.72,0,18.54,498.86,0.1588496203,55.8828125,3,0,133.22,"5",1
"1",0,"SC",22,1.32,"R",1.06,787.5,23.5866666666667,1.18,26.66,8.32,1.23,14.9,480.93,0,63.16046875,1.05,0,34.9199999999994,"5",2.05
"1",1,"SO",18,1.09,"R",1.03,331.5,15.285625,1.07,17.43,11.2483333333333,0.77,15.57,95.935,0,47.6171875,1.08,0,4.15999999999929,"5",2.59
"0",500,"SO",24,1.01,"P",1,1379.5,5,2,729,8,7,32,714.41,0.1577916914,18.7421875,1.31,1,0,"3",2.51
"0",1,"SB",18,1,"P",1.16,348.5,10,1,0,3,1,13,215.07,0.3541175481,47.6328125,1,1,0,"3",0
"1",200,"SO",18,0.69,"P",1.05,313.125,28.92,1.04,33.9,6,0.0599999999999985,23,237.92,0,43.0625,1.01,0,-7.32427452021511e-13,"5",2.14
"1",0,"FT",19,0.836666666666667,"P",1.18,845,50,1,22.03,10.6583333333333,0,13,510.92,0.0712559053,74.03125,1.09,1,0,"3",1.61
"1",0,"SA",19,0,"P",1.03,213,13.4,1.12,24.47,12,1,11,85.47,0,35.671875,1.01,0,8.66999999999928,"5",2.41
"1",0,"FT",18,0.82,"P",1.14,1550,27,2,33.81,5,24,10,1395,0,45.4140625,1.11,1,0,"3",4
"1",0,"SC",22,5,"R",1.2,1257.5,7,1.18,40,7.48,0,14.55,462.32,0.1132210544,39.859375,1,0,464.71,"5",1
"0",0,"SO",20,1,"P",1.15,532,17,1,30.12,8,1,26,276.966666666667,0,32.703125,1,1,393,"3",1.3825
"0",1,"SA",22,1,"P",1.34,1008,19,2,101.176666666667,28,3,4,598.15,0.0892247879,56.7890625,2,1,372,"3",1
"0",700,"SC",27,1,"P",3,1359,3,2,64,9.36,2.94,17.06,537.83,0.0547492909,52.5234375,3,2,0,"3",1
"0",0,"SA",24,1,"R",1.04,564.5,8,1,46.12,6.17,2,11.98,490.69,0.0654651721,61.7109375,1,0,98.77,"5",2
"1",1,"SA",22,6,"P",1.2,1121.5,13,2,0,27,3.78,36,461.44,0.1843807236,61.921875,1,2,333,"3",0.82
"1",1,"SL",20,3,"P",1.15,350,9,2,30,21,2,24,186,0.0780170513,74.75,1,2,1289,"3",1.86
"1",520,"SO",18,0.77,"P",1.05,265.125,17.91,1.01,30.34,10,0,13,127.83,0.1764260069,55.671875,1.04,0,0.139999999999258,"5",2.6
"1",1,"SO",16,0.56,"P",1.07,244.125,24.7266666666667,1,51.16,8,0.5,15,249.64,0.4194801766,36.3203125,1.08,0,-7.28732629795559e-13,"5",2.72
"1",0,"FT",12,0.79,"P",1.12,2205.83333333333,29.37,1.35,21.9333333333333,11.51,12.2733333333333,5,904.01,0,39.96875,1.11,0,6.01999999999974,"5",2.7
"1",1,"SO",20,2,"P",1.13,502,21,1,7.62,18,1,3,110.31,0,74.890625,1,1,0,"3",0
"1",0,"SO",14,0.87,"P",1.04,425.125,29.31,1.04,24.9133333333333,15.1,1.22,15.92,219.845,0.0237462006,56.640625,1.06,0,5.72999999999927,"5",2.52
"0",0,"SE",20,2,"P",1,2550,4,1,0,23,2,31,573.005,0,57.234375,1,1,799,"3",2
"0",1800,"SC",41,2,"H",4,900,6,2,232.085,7.54,0,15.9,1806.63,0,53.93919921875,3,2,607,"3",1
"0",2000,"FT",36,0.74,"R",2.2,2304.5,21,2.18,225,11.32,6.03,19.87,1727.62,0.1263198652,80.828125,1.96,0,115.55,"5",0.99
"0",0,"SO",34,0,"R",1.495,817,22.44,1.82,231.763333333333,3.05,2.36,5.07,1120.41,0.1660160404,26.4609375,1.18,0,38.5599999999998,"5",1.86
"1",1000,"SC",22,1.31,"P",2.29,1511.16666666667,27,1,2560,11.36,4.17,8,802.42,0.0566777942,88.15625,1.87,1,0,"3",1.46888888888889
"1",200,"SO",18,1.42,"P",1.72,484,17.48,1.33,81.92,5.01,0.7,2,393.67,0,29.37890625,2,0,87.92,"5",2
"1",1400,"SA",31,0,"H",1.32,3200,14,3,30,13.51,3,25.9283333333333,31,0,65.203125,1,3,0,"3",1.63
"0",560,"SB",22,1,"R",1,250,2,1,90,5.85,1.31,13.18,349.32,0,39.171875,2,1,0,"3",1
"1",260,"SO",18,0.64,"P",1.27,545,32,1,28.72,14,0,56,258.25,0.0237872846,69.8125,1.16,1,0,"3",1.86888888888889
"1",0,"SC",17,0,"P",1.11,565.125,32.91,1.02,62.9533333333333,14,0,42,261.71,0.0162835345,51.65625,1.09,0,0.139999999999231,"5",2.28
"1",700,"SO",23,6,"P",1,2150,4,2,39,14,1,36,0,0,29.81640625,2,2,3761,"3",0
"1",0,"SO",18,0.68,"P",1.05,373,33,1,38.29,14,0.206666666666665,33,221.712,0.0321901273,43.953125,1.07,1,0,"3",2.29
"1",0,"SO",21,0,"P",1.02,418,50,1,23.65,7,2,29,321.56,0,83.6875,1.07,1,0,"3",2.3375
"1",0,"SA",20,1,"P",1,474.3,13,1,4.79,15,1,17,84.245,0,75.265625,1.05,1,0,"3",2.165
"1",160,"SO",20,3,"R",1.1,553.75,8,1,1,6,1.365,7,230.32,0.0657152757,61.9140625,1,1,41,"3",3
"1",0,"SO",21,4,"P",1.22,1138.91666666667,28,4,16.26,19,4,6,301.76,0.0060233555,70.984375,1,3,0,"3",1.42
"1",1,"SO",18,0.42,"P",1.07,264.833333333333,36,1,25.9166666666667,13,0.0599999999999984,4,231.05,0.0359569272,74.46875,1.01,1,0,"3",1.7
"1",1,"SO",31,1.1,"R",1.13,2050,8,1,0,7.8,4.28,2,826.21,0,37.4140625,1.09,1,0,"3",2.67
"0",0,"SN",18,1,"P",1,490.25,2,1,1,7,1,30,239.226666666667,0,57.7890625,1,1,24,"3",1.19333333333333
"1",1,"SO",19,1,"P",1.09,411.4,96,2,24.27,15,2,26,287.396666666667,0,81.5625,1.07,1,0,"3",2.31
"1",0,"SA",18,0.84,"P",1.16,548.5,26.775,1.18,96.65,19,0,15,403.77,0.0610424185,1.7507324219,1.12,0,109.42,"5",1.745
"1",0,"SO",21,1.56,"P",1.09,100,17,1,1,21,2,8,51.94,0,80.578125,1.03,1,0,"3",2.43
"1",1,"SO",19,0.76,"P",1.07,348.5,10,1,105,0,2,5,177.14,0.0506039211,31.27734375,1,1,4,"3",4
"1",560,"SM",26,1.26,"R",1.21,918.5,19,2,23.39,7.05,2,11.15,580.05,0.2302925624,62.6015625,2,2,0,"3",1
"1",400,"SO",16,0.8,"P",1.02,189.333333333333,15.9004545454545,1.07,33,10.27,0.189999999999999,9.69,116.093333333333,0,56.38373046875,1.02,0,10.0299999999992,"5",2.24
"1",1,"SA",24,1,"R",1.11,932.5,11,1,0,8.05,0,13.73,387.883333333333,0,21.61328125,1.12,1,0,"3",2.824
"1",0,"FT",28,0.9,"R",1.1,1506,31.61,1.29,20.16,4.5,1.98,7.92,958.385,0,46.720185546875,1.05,0,17.8999999999996,"4",2.32
"1",1900,"SF",38,0.84,"H",1.94,3733.5,25.67,1.82,200.29,8.01,4.44,10.64,1673.72,0,51.936181640625,1.72,0,155.2,"4",1.47
"0",560,"SN",20,1,"P",1.315,200,9,2,111,28,3,8,480.06,0.0626781806,68.734375,1,1,143,"3",1.24
"0",0,"SB",20,2,"P",1.19,500,10,2,67.24,6.78,1.39,3,279.91,0,22.1796875,1,2,311,"3",1.91
"0",1,"SO",19,1,"P",1.06,221.333333333333,18.14,1.05,59.12,14,0,1,154.573333333333,0.026557702,37.75,1.04,0,15.3299999999993,"5",2.63
"1",0,"SO",22,3,"P",1.21,350,8,1,19,10,3,36,0,0.0417134318,39.5078125,1,1,966,"3",1.77
"1",300,"SO",18,0.76,"P",1.48,1380,30.408,1.45,92.872,11,0,28,944.71,0.017037378,97.34375,1,0,286.69,"5",0
"1",0,"SM",19,1,"P",1.09,824.375,8,2,0,11,1,25,122.395,0.0417923888,70.8125,1.05,1,0,"3",3
"1",480,"SO",18,0.96,"P",1.09,969.5,27.73,1.22,14.6633333333333,3,4,19,285.53,0.0237574682,41.3359375,1.03,0,17.3399999999995,"5",2.27
"1",0,"SO",20,0,"P",1.29,600,13,3,39,16,2,12,280.66,0.1719726906,57.6328125,1,3,0,"3",0
"1",0,"SO",18,0.52,"P",1.07,336.625,26.232380952381,1.06,32.64,17,0,11,192.26,0,82.28125,1.01,0,4.66999999999932,"5",2.26
"1",1,"SO",18,0.443571428571429,"P",1.1,319,53,1,25.91,0,0,4,309.21,0,58.265625,1.04,1,0,"3",2.02
"1",400,"SO",19,1,"P",1.20444444444444,659.5,10,1,10.965,9.53,1,2,244.17,0.3362055346,44.609375,1,1,541,"3",0
"1",1,"SO",16,1.32,"R",1.42,700.25,26.7266666666667,1.23,122.17,0,0.82,1,609.82,0.0877167762,81.421875,1,0,259.68,"5",0
